Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       4/23          letrec_to_let <cycle 4> [96]
                0.00    0.00      16/23          let_to_combination <cycle 4> [145]
[143]    0.0    0.00    0.00      23         unzip [143]
                0.00    0.00      23/23          _unzip_ [144]
                0.00    0.00      46/37501468     nil [61]
-----------------------------------------------
                                  32             _unzip_ [144]
                0.00    0.00      23/23          unzip [143]
[144]    0.0    0.00    0.00      23+32      _unzip_ [144]
                0.00    0.00      46/11602963     reverse [9]
                0.00    0.00      87/38341747     cons [14]
                0.00    0.00     128/95057266     car [17]
                0.00    0.00      64/112515609     cdr [11]
                                  32             _unzip_ [144]
-----------------------------------------------
                                  16             xlat <cycle 4> [66]
[145]    0.0    0.00    0.00      16         let_to_combination <cycle 4> [145]
                0.00    0.00      16/23          unzip [143]
                0.00    0.00      16/16          mk_sexp_lambda [184]
                0.00    0.00      16/38341747     cons [14]
                0.00    0.00      16/8078166     length [37]
                0.00    0.00      16/87          cddr [163]
                0.00    0.00      16/70          cadr [174]
                0.00    0.00      16/112515609     cdr [11]
                0.00    0.00      16/51817258     assert_throw [24]
                0.00    0.00      16/95057266     car [17]
                                  32             xlat <cycle 4> [66]
-----------------------------------------------
                0.00    0.00     110/110         apply_primitive_procedure <cycle 1> [7]
[146]    0.0    0.00    0.00     110         _cons_procedure_ [146]
                0.00    0.00     110/38341747     cons [14]
                0.00    0.00     110/8078166     length [37]
                0.00    0.00     220/95057266     car [17]
                0.00    0.00     110/112515609     cdr [11]
                0.00    0.00     110/51817258     assert_throw [24]
-----------------------------------------------
                0.00    0.00     713/713         xlat <cycle 4> [66]
[147]    0.0    0.00    0.00     713         is_or [147]
                0.00    0.00     713/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00     708/708         xlat <cycle 4> [66]
[148]    0.0    0.00    0.00     708         is_let [148]
                0.00    0.00     708/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00     692/692         xlat <cycle 4> [66]
[149]    0.0    0.00    0.00     692         is_letrec [149]
                0.00    0.00     692/25832       is_tagged_list [111]
-----------------------------------------------
                                  33             expand_cond_clauses <cycle 4> [150]
                                  16             cond_to_if <cycle 4> [211]
[150]    0.0    0.00    0.00      16+33      expand_cond_clauses <cycle 4> [150]
                0.00    0.00      33/37          mk_sexp_if [156]
                0.00    0.00     131/95057266     car [17]
                0.00    0.00      49/49          is_cond_else_clause [186]
                0.00    0.00      49/112515609     cdr [11]
                0.00    0.00      49/49          cond_actions [192]
                0.00    0.00      33/131         cond_predicate [183]
                                  66             xlat <cycle 4> [66]
                                  49             sequence_to_exp <cycle 4> [159]
                                  33             expand_cond_clauses <cycle 4> [150]
-----------------------------------------------
                0.00    0.00     625/625         xlat <cycle 4> [66]
[151]    0.0    0.00    0.00     625         is_cond [151]
                0.00    0.00     625/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00     609/609         xlat <cycle 4> [66]
[152]    0.0    0.00    0.00     609         is_case [152]
                0.00    0.00     609/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00     605/605         xlat <cycle 4> [66]
[153]    0.0    0.00    0.00     605         is_quasiquote [153]
                0.00    0.00     605/25832       is_tagged_list [111]
-----------------------------------------------
                0.00    0.00     597/597         get_index [27]
[154]    0.0    0.00    0.00     597         number_hash [154]
                0.00    0.00     597/11614010     as_integer [50]
-----------------------------------------------
                0.00    0.00      32/32          apply_primitive_procedure <cycle 1> [7]
[155]    0.0    0.00    0.00      32         _less_procedure_ [155]
                0.00    0.00      32/4870941     it_bin_pred [18]
-----------------------------------------------
                0.00    0.00       4/37          inner_or_to_if <cycle 4> [191]
                0.00    0.00      33/37          expand_cond_clauses <cycle 4> [150]
[156]    0.0    0.00    0.00      37         mk_sexp_if [156]
                0.00    0.00     148/38341747     cons [14]
                0.00    0.00      37/37501468     nil [61]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [91]
[157]    0.0    0.00    0.00      57         if_sexp_alternative [157]
                0.00    0.00     333/112515609     cdr [11]
                0.00    0.00      54/95057266     car [17]
                0.00    0.00      57/62          mk_none [205]
-----------------------------------------------
                0.00    0.00      76/76          hairy_eval <cycle 1> [4]
[158]    0.0    0.00    0.00      76         mk_procedure [158]
                0.00    0.00      66/8078166     length [37]
                0.00    0.00      76/76          is_improper_list [179]
                0.00    0.00     152/82072651     mloc [29]
                0.00    0.00      10/10          improper_list_length [228]
-----------------------------------------------
                                  49             expand_cond_clauses <cycle 4> [150]
[159]    0.0    0.00    0.00      49         sequence_to_exp <cycle 4> [159]
                0.00    0.00      49/2692726     first_exp [45]
                0.00    0.00      49/2692726     is_last_exp [67]
                                  49             xlat <cycle 4> [66]
-----------------------------------------------
                0.00    0.00      62/62          fold_right [38]
[160]    0.0    0.00    0.00      62         mul_number [160]
                0.00    0.00     124/51817258     assert_throw [24]
                0.00    0.00      62/10256118     is_atleast_one [48]
                0.00    0.00     124/124         as_real [197]
                0.00    0.00     124/20512236     is_number [56]
                0.00    0.00      62/64          mk_unasigned_number [204]
-----------------------------------------------
                0.00    0.00       2/87          match_clauses_to_name_free <cycle 2> [130]
                0.00    0.00      85/87          exp_to_name_free_exp <cycle 2> [91]
[161]    0.0    0.00    0.00      87         extend_context [161]
                0.00    0.00      87/38341747     cons [14]
-----------------------------------------------
                0.00    0.00     286/286         symbol_to_bound_var [122]
[162]    0.0    0.00    0.00     286         mk_bound_var [162]
                0.00    0.00     572/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00       4/87          letrec_to_let <cycle 4> [96]
                0.00    0.00       4/87          case_clauses [226]
                0.00    0.00      16/87          let_to_combination <cycle 4> [145]
                0.00    0.00      63/87          define_to_lambda <cycle 4> [110]
[163]    0.0    0.00    0.00      87         cddr [163]
                0.00    0.00     174/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00      64/64          exp_to_name_free_exp <cycle 2> [91]
[164]    0.0    0.00    0.00      64         sexp_definition_value [164]
                0.00    0.00     128/112515609     cdr [11]
                0.00    0.00      64/95057266     car [17]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [91]
[165]    0.0    0.00    0.00      85         lambda_sexp_body [165]
                0.00    0.00     170/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00      63/63          define_to_lambda <cycle 4> [110]
[166]    0.0    0.00    0.00      63         cdadr [166]
                0.00    0.00     126/112515609     cdr [11]
                0.00    0.00      63/95057266     car [17]
-----------------------------------------------
                0.00    0.00      34/34          apply_primitive_procedure <cycle 1> [7]
[167]    0.0    0.00    0.00      34         _IS_NIL_procedure_ [167]
                0.00    0.00      34/8078166     length [37]
                0.00    0.00      34/51817258     assert_throw [24]
                0.00    0.00      34/95057266     car [17]
                0.00    0.00      34/4871021     mk_boolean [78]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [91]
[168]    0.0    0.00    0.00      57         if_sexp_consequent [168]
                0.00    0.00     114/112515609     cdr [11]
                0.00    0.00      57/95057266     car [17]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [91]
[169]    0.0    0.00    0.00      85         mk_lambda [169]
                0.00    0.00      85/38341904     mk_pair_data [16]
-----------------------------------------------
                0.00    0.00      63/63          define_to_lambda <cycle 4> [110]
[170]    0.0    0.00    0.00      63         caadr [170]
                0.00    0.00     126/95057266     car [17]
                0.00    0.00      63/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [91]
[171]    0.0    0.00    0.00      85         lambda_sexp_parameters [171]
                0.00    0.00      85/112515609     cdr [11]
                0.00    0.00      85/95057266     car [17]
-----------------------------------------------
                0.00    0.00       8/8           apply_primitive_procedure <cycle 1> [7]
[172]    0.0    0.00    0.00       8         _reverse_procedure_ [172]
                0.00    0.00       8/11602963     reverse [9]
                0.00    0.00       8/8078166     length [37]
                0.00    0.00       8/51817258     assert_throw [24]
                0.00    0.00       8/95057266     car [17]
-----------------------------------------------
                0.00    0.00       9/73          scan_internal_defs [140]
                0.00    0.00      64/73          exp_to_name_free_exp <cycle 2> [91]
[173]    0.0    0.00    0.00      73         sexp_definition_variable [173]
                0.00    0.00      73/112515609     cdr [11]
                0.00    0.00      73/95057266     car [17]
-----------------------------------------------
                0.00    0.00       3/70          named_let_to_letrec <cycle 4> [125]
                0.00    0.00       4/70          letrec_to_let <cycle 4> [96]
                0.00    0.00       4/70          case_key [229]
                0.00    0.00       5/70          unquote_value [223]
                0.00    0.00      16/70          let_to_combination <cycle 4> [145]
                0.00    0.00      38/70          is_named_let [100]
[174]    0.0    0.00    0.00      70         cadr [174]
                0.00    0.00      70/112515609     cdr [11]
                0.00    0.00      70/95057266     car [17]
-----------------------------------------------
                0.00    0.00      16/16          pattern_match [116]
[175]    0.0    0.00    0.00      16         add_var_if_consistent [175]
                0.00    0.00      32/38341747     cons [14]
                0.00    0.00      16/16          find [201]
-----------------------------------------------
                0.00    0.00      64/64          exp_to_name_free_exp <cycle 2> [91]
[176]    0.0    0.00    0.00      64         mk_definition [176]
                0.00    0.00      64/38341904     mk_pair_data [16]
-----------------------------------------------
                0.00    0.00      33/33          next_token [87]
[177]    0.0    0.00    0.00      33         decimal [177]
                0.00    0.00      31/1346330     mk_number [60]
                0.00    0.00       2/2           decimal_sufix [249]
-----------------------------------------------
                0.00    0.00     153/153         init_primitive_procedures [92]
[178]    0.0    0.00    0.00     153         mk_primitive_procedure [178]
                0.00    0.00     306/82072651     mloc [29]
-----------------------------------------------
                                 107             is_improper_list [179]
                0.00    0.00      76/76          mk_procedure [158]
[179]    0.0    0.00    0.00      76+107     is_improper_list [179]
                0.00    0.00     107/112515609     cdr [11]
                                 107             is_improper_list [179]
-----------------------------------------------
                0.00    0.00      32/32          _it_bin_pred [22]
[180]    0.0    0.00    0.00      32         is_number_lt [180]
                0.00    0.00      64/51817258     assert_throw [24]
                0.00    0.00      32/10256118     is_atleast_one [48]
                0.00    0.00      64/20512236     is_number [56]
-----------------------------------------------
                                  16             define_scan [181]
                0.00    0.00       8/8           define_variable [107]
[181]    0.0    0.00    0.00       8+16      define_scan [181]
                0.00    0.00       8/8           add_binding_to_frame [193]
                0.00    0.00      32/112515609     cdr [11]
                0.00    0.00      32/95057266     car [17]
                                  16             define_scan [181]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [91]
[182]    0.0    0.00    0.00      57         if_sexp_predicate [182]
                0.00    0.00      57/112515609     cdr [11]
                0.00    0.00      57/95057266     car [17]
-----------------------------------------------
                0.00    0.00      33/131         expand_cond_clauses <cycle 4> [150]
                0.00    0.00      98/131         is_cond_else_clause [186]
[183]    0.0    0.00    0.00     131         cond_predicate [183]
                0.00    0.00     131/95057266     car [17]
-----------------------------------------------
                0.00    0.00      16/16          let_to_combination <cycle 4> [145]
[184]    0.0    0.00    0.00      16         mk_sexp_lambda [184]
                0.00    0.00      32/38341747     cons [14]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [91]
[185]    0.0    0.00    0.00      85         add_defs_to_context [185]
                0.00    0.00       9/9           add_definition_to_context [188]
                0.00    0.00       9/112515609     cdr [11]
                0.00    0.00       9/95057266     car [17]
-----------------------------------------------
                0.00    0.00      49/49          expand_cond_clauses <cycle 4> [150]
[186]    0.0    0.00    0.00      49         is_cond_else_clause [186]
                0.00    0.00      98/131         cond_predicate [183]
-----------------------------------------------
                0.00    0.00      14/14          apply_primitive_procedure <cycle 1> [7]
[187]    0.0    0.00    0.00      14         _car_procedure_ [187]
                0.00    0.00      14/8078166     length [37]
                0.00    0.00      28/95057266     car [17]
                0.00    0.00      14/51817258     assert_throw [24]
-----------------------------------------------
                0.00    0.00       9/9           add_defs_to_context [185]
[188]    0.0    0.00    0.00       9         add_definition_to_context [188]
                0.00    0.00       9/38341747     cons [14]
                0.00    0.00       9/9           symbol_exist_in_improper_list [207]
                0.00    0.00       9/11          set_car [221]
                0.00    0.00       9/95057266     car [17]
-----------------------------------------------
                0.00    0.00      24/24          script_mode [23]
[189]    0.0    0.00    0.00      24         read_char_from_port [189]
                0.00    0.00      24/4871003     is_true [59]
                0.00    0.00      24/51817258     assert_throw [24]
                0.00    0.00      24/28          is_input_port [214]
                0.00    0.00      24/25          _read_char_from_port [472]
-----------------------------------------------
                0.00    0.00      56/56          quasiquote_to_list [112]
[190]    0.0    0.00    0.00      56         is_unquote [190]
                0.00    0.00      56/25832       is_tagged_list [111]
-----------------------------------------------
                                   2             inner_or_to_if <cycle 4> [191]
                                   2             or_to_if <cycle 4> [242]
[191]    0.0    0.00    0.00       2+2       inner_or_to_if <cycle 4> [191]
                0.00    0.00       4/37          mk_sexp_if [156]
                0.00    0.00       6/112515609     cdr [11]
                0.00    0.00       4/95057266     car [17]
                0.00    0.00       2/4871021     mk_boolean [78]
                                   4             xlat <cycle 4> [66]
                                   2             inner_or_to_if <cycle 4> [191]
-----------------------------------------------
                0.00    0.00      49/49          expand_cond_clauses <cycle 4> [150]
[192]    0.0    0.00    0.00      49         cond_actions [192]
                0.00    0.00      49/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00       8/8           define_scan [181]
[193]    0.0    0.00    0.00       8         add_binding_to_frame [193]
                0.00    0.00      16/38341747     cons [14]
-----------------------------------------------
                0.00    0.00      25/25          script_mode [23]
[194]    0.0    0.00    0.00      25         is_char_equal [194]
                0.00    0.00      50/51817258     assert_throw [24]
                0.00    0.00      50/50          is_char [269]
-----------------------------------------------
                0.00    0.00       8/8           apply_primitive_procedure <cycle 1> [7]
[195]    0.0    0.00    0.00       8         _cdr_procedure_ [195]
                0.00    0.00       8/8078166     length [37]
                0.00    0.00       8/112515609     cdr [11]
                0.00    0.00       8/51817258     assert_throw [24]
                0.00    0.00       8/95057266     car [17]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [91]
[196]    0.0    0.00    0.00      57         mk_if [196]
                0.00    0.00     114/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00     124/124         mul_number [160]
[197]    0.0    0.00    0.00     124         as_real [197]
                0.00    0.00      93/11614104     is_real [57]
                0.00    0.00     124/128         is_integer [265]
-----------------------------------------------
                                   6             apply_primitive_procedure <cycle 1> [7]
[198]    0.0    0.00    0.00       6         _data_eval_procedure_ <cycle 1> [198]
                0.00    0.00       6/8078166     length [37]
                0.00    0.00      12/95057266     car [17]
                0.00    0.00       6/112515609     cdr [11]
                0.00    0.00       6/51817258     assert_throw [24]
                                   6             data_eval <cycle 1> [104]
-----------------------------------------------
                0.00    0.00       6/6           abbreviation <cycle 3> [113]
[199]    0.0    0.00    0.00       6         mk_sexp_quoted [199]
                0.00    0.00      12/38341747     cons [14]
                0.00    0.00       6/37501468     nil [61]
-----------------------------------------------
                0.00    0.00      33/33          quasiquote_to_list [112]
[200]    0.0    0.00    0.00      33         is_unqoute_splicing [200]
                0.00    0.00      33/25832       is_tagged_list [111]
-----------------------------------------------
                                   8             find [201]
                0.00    0.00      16/16          add_var_if_consistent [175]
[201]    0.0    0.00    0.00      16+8       find [201]
                0.00    0.00      16/112515609     cdr [11]
                0.00    0.00      16/95057266     car [17]
                0.00    0.00      16/37501468     nil [61]
                                   8             find [201]
-----------------------------------------------
                0.00    0.00       4/4           apply_primitive_procedure <cycle 1> [7]
[202]    0.0    0.00    0.00       4         _cdar_procedure_ [202]
                0.00    0.00       4/8078166     length [37]
                0.00    0.00       4/4           cdar [230]
                0.00    0.00       4/51817258     assert_throw [24]
                0.00    0.00       4/95057266     car [17]
-----------------------------------------------
                0.00    0.00       4/4           fold_right [38]
[203]    0.0    0.00    0.00       4         string_append [203]
                0.00    0.00       8/51817258     assert_throw [24]
                0.00    0.00       8/8           string_length [232]
                0.00    0.00       8/11614010     as_integer [50]
                0.00    0.00       4/25          mk_string_type [208]
                0.00    0.00       8/19          is_string [272]
-----------------------------------------------
                0.00    0.00       2/64          mk_real_from_double [252]
                0.00    0.00      62/64          mul_number [160]
[204]    0.0    0.00    0.00      64         mk_unasigned_number [204]
                0.00    0.00      64/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00       1/62          _display_procedure_ [74]
                0.00    0.00       4/62          hairy_eval <cycle 1> [4]
                0.00    0.00      57/62          if_sexp_alternative [157]
[205]    0.0    0.00    0.00      62         mk_none [205]
                0.00    0.00      62/82072651     mloc [29]
-----------------------------------------------
                                   5             append [206]
                0.00    0.00       4/8           letrec_to_let <cycle 4> [96]
                0.00    0.00       4/8           hairy_eval <cycle 1> [4]
[206]    0.0    0.00    0.00       8+5       append [206]
                0.00    0.00       5/38341747     cons [14]
                0.00    0.00       5/112515609     cdr [11]
                0.00    0.00       5/95057266     car [17]
                                   5             append [206]
-----------------------------------------------
                                   9             symbol_exist_in_improper_list [207]
                0.00    0.00       9/9           add_definition_to_context [188]
[207]    0.0    0.00    0.00       9+9       symbol_exist_in_improper_list [207]
                0.00    0.00      18/95057266     car [17]
                0.00    0.00       9/112515609     cdr [11]
                                   9             symbol_exist_in_improper_list [207]
-----------------------------------------------
                0.00    0.00       4/25          string_append [203]
                0.00    0.00      21/25          mk_string_with_length [73]
[208]    0.0    0.00    0.00      25         mk_string_type [208]
                0.00    0.00      50/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00      16/16          hairy_eval <cycle 1> [4]
[209]    0.0    0.00    0.00      16         rest_exps [209]
                0.00    0.00      16/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00      16/16          cond_to_if <cycle 4> [211]
[210]    0.0    0.00    0.00      16         cond_clauses [210]
                0.00    0.00      16/112515609     cdr [11]
-----------------------------------------------
                                  16             xlat <cycle 4> [66]
[211]    0.0    0.00    0.00      16         cond_to_if <cycle 4> [211]
                0.00    0.00      16/16          cond_clauses [210]
                                  16             expand_cond_clauses <cycle 4> [150]
-----------------------------------------------
                0.00    0.00       5/42          mk_begin [243]
                0.00    0.00      37/42          mk_quoted [217]
[212]    0.0    0.00    0.00      42         mk_cell_data [212]
                0.00    0.00      42/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00       4/4           mk_hash_table [72]
[213]    0.0    0.00    0.00       4         mk_vector [213]
                0.00    0.00       4/4           _mk_vector [227]
                0.00    0.00       4/51817258     assert_throw [24]
                0.00    0.00       4/11614010     as_integer [50]
                0.00    0.00       4/128         is_integer [265]
-----------------------------------------------
                0.00    0.00       1/28          peek_char_from_port [240]
                0.00    0.00       3/28          read_from_port [109]
                0.00    0.00      24/28          read_char_from_port [189]
[214]    0.0    0.00    0.00      28         is_input_port [214]
                0.00    0.00      28/4871021     mk_boolean [78]
-----------------------------------------------
                0.00    0.00       4/20          inner_construct_case_clauses [121]
                0.00    0.00      16/20          is_else_clause [218]
[215]    0.0    0.00    0.00      20         case_clause_datum [215]
                0.00    0.00      20/95057266     car [17]
-----------------------------------------------
                0.00    0.00       4/4           exp_to_name_free_exp <cycle 2> [91]
[216]    0.0    0.00    0.00       4         mk_apply [216]
                0.00    0.00       4/8078166     length [37]
                0.00    0.00       8/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00      17/37          exp_to_name_free_exp <cycle 2> [91]
                0.00    0.00      20/37          xlat <cycle 4> [66]
[217]    0.0    0.00    0.00      37         mk_quoted [217]
                0.00    0.00      37/42          mk_cell_data [212]
-----------------------------------------------
                0.00    0.00       8/8           inner_construct_case_clauses [121]
[218]    0.0    0.00    0.00       8         is_else_clause [218]
                0.00    0.00      16/20          case_clause_datum [215]
-----------------------------------------------
                0.00    0.00       6/6           exp_to_name_free_exp <cycle 2> [91]
[219]    0.0    0.00    0.00       6         mk_assignment [219]
                0.00    0.00       6/38341904     mk_pair_data [16]
-----------------------------------------------
                0.00    0.00       2/2           apply_primitive_procedure <cycle 1> [7]
[220]    0.0    0.00    0.00       2         _symbol_to_string_procedure_ [220]
                0.00    0.00       2/8078166     length [37]
                0.00    0.00       2/2           symbol_to_string [239]
                0.00    0.00       2/51817258     assert_throw [24]
                0.00    0.00       2/95057266     car [17]
-----------------------------------------------
                0.00    0.00       2/11          set_var [244]
                0.00    0.00       9/11          add_definition_to_context [188]
[221]    0.0    0.00    0.00      11         set_car [221]
                0.00    0.00      11/51817258     assert_throw [24]
-----------------------------------------------
                0.00    0.00       3/3           named_let_to_letrec <cycle 4> [125]
[222]    0.0    0.00    0.00       3         cdddr [222]
                0.00    0.00       9/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00       5/5           quasiquote_to_list [112]
[223]    0.0    0.00    0.00       5         unquote_value [223]
                0.00    0.00       5/70          cadr [174]
-----------------------------------------------
                0.00    0.00       3/3           named_let_to_letrec <cycle 4> [125]
[224]    0.0    0.00    0.00       3         caddr [224]
                0.00    0.00       6/112515609     cdr [11]
                0.00    0.00       3/95057266     car [17]
-----------------------------------------------
                0.00    0.00       4/4           exp_to_name_free_exp <cycle 2> [91]
[225]    0.0    0.00    0.00       4         sexp_apply_arguments [225]
                0.00    0.00       8/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00       4/4           case_to_cond <cycle 4> [117]
[226]    0.0    0.00    0.00       4         case_clauses [226]
                0.00    0.00       4/87          cddr [163]
-----------------------------------------------
                0.00    0.00       4/4           mk_vector [213]
[227]    0.0    0.00    0.00       4         _mk_vector [227]
                0.00    0.00      12/82072651     mloc [29]
                0.00    0.00       4/11614010     as_integer [50]
-----------------------------------------------
                                   7             improper_list_length [228]
                0.00    0.00      10/10          mk_procedure [158]
[228]    0.0    0.00    0.00      10+7       improper_list_length [228]
                0.00    0.00       7/112515609     cdr [11]
                                   7             improper_list_length [228]
-----------------------------------------------
                0.00    0.00       4/4           case_to_cond <cycle 4> [117]
[229]    0.0    0.00    0.00       4         case_key [229]
                0.00    0.00       4/70          cadr [174]
-----------------------------------------------
                0.00    0.00       4/4           _cdar_procedure_ [202]
[230]    0.0    0.00    0.00       4         cdar [230]
                0.00    0.00       4/112515609     cdr [11]
                0.00    0.00       4/95057266     car [17]
-----------------------------------------------
                0.00    0.00       4/4           exp_to_name_free_exp <cycle 2> [91]
[231]    0.0    0.00    0.00       4         sexp_apply_procedure [231]
                0.00    0.00       4/112515609     cdr [11]
                0.00    0.00       4/95057266     car [17]
-----------------------------------------------
                0.00    0.00       8/8           string_append [203]
[232]    0.0    0.00    0.00       8         string_length [232]
                0.00    0.00       8/51817258     assert_throw [24]
                0.00    0.00       8/19          is_string [272]
                0.00    0.00       8/6732194     mk_number_from_int [257]
-----------------------------------------------
                                   4             is_list [233]
                0.00    0.00       4/4           hairy_eval <cycle 1> [4]
[233]    0.0    0.00    0.00       4+4       is_list [233]
                0.00    0.00       4/112515609     cdr [11]
                                   4             is_list [233]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [91]
[234]    0.0    0.00    0.00       2         sexp_match_clauses [234]
                0.00    0.00       4/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00       4/4           inner_construct_case_clauses [121]
[235]    0.0    0.00    0.00       4         case_clause_exp [235]
                0.00    0.00       4/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00       4/4           inner_construct_case_clauses [121]
[236]    0.0    0.00    0.00       4         is_last_clause [236]
                0.00    0.00       4/112515609     cdr [11]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [91]
[237]    0.0    0.00    0.00       2         mk_match [237]
                0.00    0.00       2/38341904     mk_pair_data [16]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [91]
[238]    0.0    0.00    0.00       2         sexp_match_key [238]
                0.00    0.00       2/112515609     cdr [11]
                0.00    0.00       2/95057266     car [17]
-----------------------------------------------
                0.00    0.00       2/2           _symbol_to_string_procedure_ [220]
[239]    0.0    0.00    0.00       2         symbol_to_string [239]
                0.00    0.00       2/51817258     assert_throw [24]
                0.00    0.00       2/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00       1/1           script_mode [23]
[240]    0.0    0.00    0.00       1         peek_char_from_port [240]
                0.00    0.00       1/4871003     is_true [59]
                0.00    0.00       1/51817258     assert_throw [24]
                0.00    0.00       1/28          is_input_port [214]
                0.00    0.00       1/1           peek_char_from_file [275]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [91]
[241]    0.0    0.00    0.00       2         sexp_begin_actions [241]
                0.00    0.00       2/112515609     cdr [11]
-----------------------------------------------
                                   2             xlat <cycle 4> [66]
[242]    0.0    0.00    0.00       2         or_to_if <cycle 4> [242]
                0.00    0.00       2/112515609     cdr [11]
                                   2             inner_or_to_if <cycle 4> [191]
-----------------------------------------------
                0.00    0.00       2/5           exp_to_name_free_exp <cycle 2> [91]
                0.00    0.00       3/5           match_clauses_to_name_free <cycle 2> [130]
[243]    0.0    0.00    0.00       5         mk_begin [243]
                0.00    0.00       5/42          mk_cell_data [212]
-----------------------------------------------
                0.00    0.00       2/2           set_variable_value [245]
[244]    0.0    0.00    0.00       2         set_var [244]
                0.00    0.00       2/11          set_car [221]
-----------------------------------------------
                0.00    0.00       2/2           hairy_eval <cycle 1> [4]
[245]    0.0    0.00    0.00       2         set_variable_value [245]
                0.00    0.00       2/2           set_var [244]
-----------------------------------------------
                0.00    0.00       1/1           script_mode [23]
[246]    0.0    0.00    0.00       1         open_input_file [246]
                0.00    0.00       1/51817258     assert_throw [24]
                0.00    0.00       1/1           mk_port [253]
                0.00    0.00       1/19          is_string [272]
-----------------------------------------------
                0.00    0.00       1/1           display_inside_list [77]
[247]    0.0    0.00    0.00       1         display_number [247]
                0.00    0.00       1/11614010     as_integer [50]
                0.00    0.00       1/11614104     is_real [57]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[248]    0.0    0.00    0.00       1         get_global_env [248]
                0.00    0.00       1/2692662     mk_env [83]
                0.00    0.00       3/37501468     nil [61]
-----------------------------------------------
                0.00    0.00       2/2           decimal [177]
[249]    0.0    0.00    0.00       2         decimal_sufix [249]
                0.00    0.00       2/2           mk_real [251]
-----------------------------------------------
                0.00    0.00       2/2           simple_datum [94]
[250]    0.0    0.00    0.00       2         mk_eof [250]
                0.00    0.00       2/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00       2/2           decimal_sufix [249]
[251]    0.0    0.00    0.00       2         mk_real [251]
                0.00    0.00       2/2           mk_real_from_double [252]
-----------------------------------------------
                0.00    0.00       2/2           mk_real [251]
[252]    0.0    0.00    0.00       2         mk_real_from_double [252]
                0.00    0.00       2/64          mk_unasigned_number [204]
-----------------------------------------------
                0.00    0.00       1/1           open_input_file [246]
[253]    0.0    0.00    0.00       1         mk_port [253]
                0.00    0.00       2/82072651     mloc [29]
-----------------------------------------------
                0.00    0.00 7563762/7563762     lookup_variable_value [256]
[254]    0.0    0.00    0.00 7563762         get_var [254]
                0.00    0.00 7563762/7563762     get_var_from_frame [255]
-----------------------------------------------
                0.00    0.00 7563762/7563762     get_var [254]
[255]    0.0    0.00    0.00 7563762         get_var_from_frame [255]
-----------------------------------------------
                0.00    0.00 7563762/7563762     hairy_eval <cycle 1> [4]
[256]    0.0    0.00    0.00 7563762         lookup_variable_value [256]
                0.00    0.00 7563762/7563762     get_var [254]
-----------------------------------------------
                0.00    0.00       4/6732194     mk_hash_table [72]
                0.00    0.00       8/6732194     string_length [232]
                0.00    0.00     749/6732194     gr_init [65]
                0.00    0.00 1346330/6732194     mk_number [60]
                0.00    0.00 2692536/6732194     add_number [41]
                0.00    0.00 2692567/6732194     _sub_two_numbers [35]
[257]    0.0    0.00    0.00 6732194         mk_number_from_int [257]
-----------------------------------------------
                0.00    0.00 2692653/2692653     check_procedure_arg_len [79]
