Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    1835/1835        exp_to_name_free_exp <cycle 2> [118]
[148]    0.0    0.00    0.00    1835         is_sexp_if [148]
                0.00    0.00    1835/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00    1714/1714        exp_to_name_free_exp <cycle 2> [118]
[149]    0.0    0.00    0.00    1714         is_sexp_lambda [149]
                0.00    0.00    1714/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00    1629/1629        exp_to_name_free_exp <cycle 2> [118]
[150]    0.0    0.00    0.00    1629         is_sexp_begin [150]
                0.00    0.00    1629/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00    1627/1627        exp_to_name_free_exp <cycle 2> [118]
[151]    0.0    0.00    0.00    1627         is_sexp_match [151]
                0.00    0.00    1627/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00    1625/1625        exp_to_name_free_exp <cycle 2> [118]
[152]    0.0    0.00    0.00    1625         is_sexp_apply [152]
                0.00    0.00    1625/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00    1625/1625        exp_to_name_free_exp <cycle 2> [118]
[153]    0.0    0.00    0.00    1625         is_sexp_call_cc [153]
                0.00    0.00    1625/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00    1625/1625        exp_to_name_free_exp <cycle 2> [118]
[154]    0.0    0.00    0.00    1625         is_sexp_delay [154]
                0.00    0.00    1625/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00       5/152         mk_unassigned_vars [107]
                0.00    0.00       5/152         mk_set_var_values [139]
                0.00    0.00       8/152         inner_construct_case_clauses [136]
                0.00    0.00       9/152         named_let_to_letrec <cycle 4> [138]
                0.00    0.00      12/152         case_to_cond <cycle 4> [132]
                0.00    0.00      50/152         quasiquote_to_list [127]
                0.00    0.00      63/152         define_to_lambda <cycle 4> [123]
[155]    0.0    0.00    0.00     152         mk_list [155]
                0.00    0.00     152/79523378     reverse [11]
                0.00    0.00     185/140600067     cons [14]
                0.00    0.00     152/232867458     nil [40]
-----------------------------------------------
                0.00    0.00     110/110         apply_primitive_procedure <cycle 1> [8]
[156]    0.0    0.00    0.00     110         _cons_procedure_ [156]
                0.00    0.00     110/140600067     cons [14]
                0.00    0.00     110/55365342     length [36]
                0.00    0.00     220/519808999     car [12]
                0.00    0.00     110/477160054     assert_throw [18]
                0.00    0.00     110/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [118]
[157]    0.0    0.00    0.00      85         scan_internal_defs [157]
                0.00    0.00      85/79523378     reverse [11]
                0.00    0.00     107/1885        is_sexp_definition [147]
                0.00    0.00     107/519808999     car [12]
                0.00    0.00     107/710018448     cdr [13]
                0.00    0.00      85/232867458     nil [40]
                0.00    0.00       9/140600067     cons [14]
                0.00    0.00       9/73          sexp_definition_variable [188]
-----------------------------------------------
                0.00    0.00     713/713         xlat <cycle 4> [70]
[158]    0.0    0.00    0.00     713         is_or [158]
                0.00    0.00     713/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00     708/708         xlat <cycle 4> [70]
[159]    0.0    0.00    0.00     708         is_let [159]
                0.00    0.00     708/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00     692/692         xlat <cycle 4> [70]
[160]    0.0    0.00    0.00     692         is_letrec [160]
                0.00    0.00     692/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00     625/625         xlat <cycle 4> [70]
[161]    0.0    0.00    0.00     625         is_cond [161]
                0.00    0.00     625/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00     609/609         xlat <cycle 4> [70]
[162]    0.0    0.00    0.00     609         is_case [162]
                0.00    0.00     609/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00     605/605         xlat <cycle 4> [70]
[163]    0.0    0.00    0.00     605         is_quasiquote [163]
                0.00    0.00     605/25832       is_tagged_list [137]
-----------------------------------------------
                                  16             xlat <cycle 4> [70]
[164]    0.0    0.00    0.00      16         let_to_combination <cycle 4> [164]
                0.00    0.00      16/23          unzip [165]
                0.00    0.00      16/16          mk_sexp_lambda [194]
                0.00    0.00      16/140600067     cons [14]
                0.00    0.00      16/55365342     length [36]
                0.00    0.00      16/70          cadr [190]
                0.00    0.00      16/87          cddr [191]
                0.00    0.00      16/519808999     car [12]
                0.00    0.00      16/477160054     assert_throw [18]
                0.00    0.00      16/710018448     cdr [13]
                                  32             xlat <cycle 4> [70]
-----------------------------------------------
                0.00    0.00       3/23          named_let_to_letrec <cycle 4> [138]
                0.00    0.00       4/23          letrec_to_let <cycle 4> [90]
                0.00    0.00      16/23          let_to_combination <cycle 4> [164]
[165]    0.0    0.00    0.00      23         unzip [165]
                0.00    0.00      23/23          _unzip_ [167]
                0.00    0.00      46/232867458     nil [40]
-----------------------------------------------
                0.00    0.00     597/597         get_index [22]
[166]    0.0    0.00    0.00     597         number_hash [166]
                0.00    0.00     597/79534425     as_integer [38]
-----------------------------------------------
                                  32             _unzip_ [167]
                0.00    0.00      23/23          unzip [165]
[167]    0.0    0.00    0.00      23+32      _unzip_ [167]
                0.00    0.00      46/79523378     reverse [11]
                0.00    0.00      87/140600067     cons [14]
                0.00    0.00     128/519808999     car [12]
                0.00    0.00      64/710018448     cdr [13]
                                  32             _unzip_ [167]
-----------------------------------------------
                                  33             expand_cond_clauses <cycle 4> [168]
                                  16             cond_to_if <cycle 4> [232]
[168]    0.0    0.00    0.00      16+33      expand_cond_clauses <cycle 4> [168]
                0.00    0.00      33/37          mk_sexp_if [170]
                0.00    0.00     131/519808999     car [12]
                0.00    0.00      49/49          is_cond_else_clause [195]
                0.00    0.00      33/131         cond_predicate [187]
                0.00    0.00      49/710018448     cdr [13]
                0.00    0.00      49/49          cond_actions [212]
                                  66             xlat <cycle 4> [70]
                                  49             sequence_to_exp <cycle 4> [178]
                                  33             expand_cond_clauses <cycle 4> [168]
-----------------------------------------------
                0.00    0.00      31/31          apply_primitive_procedure <cycle 1> [8]
[169]    0.0    0.00    0.00      31         _mul_procedure_ [169]
                0.00    0.00      31/9227497     fold_right [31]
                0.00    0.00      31/519808999     car [12]
                0.00    0.00      31/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/37          inner_or_to_if <cycle 4> [203]
                0.00    0.00      33/37          expand_cond_clauses <cycle 4> [168]
[170]    0.0    0.00    0.00      37         mk_sexp_if [170]
                0.00    0.00     148/140600067     cons [14]
                0.00    0.00      37/232867458     nil [40]
-----------------------------------------------
                0.00    0.00      76/76          hairy_eval <cycle 1> [4]
[171]    0.0    0.00    0.00      76         mk_procedure [171]
                0.00    0.00      66/55365342     length [36]
                0.00    0.00     152/318114044     mloc [32]
                0.00    0.00      76/76          is_improper_list [201]
                0.00    0.00      10/10          improper_list_length [244]
-----------------------------------------------
                0.00    0.00      32/32          apply_primitive_procedure <cycle 1> [8]
[172]    0.0    0.00    0.00      32         _less_procedure_ [172]
                0.00    0.00      32/33385376     it_bin_pred [21]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [118]
[173]    0.0    0.00    0.00      57         if_sexp_alternative [173]
                0.00    0.00     333/710018448     cdr [13]
                0.00    0.00      54/519808999     car [12]
                0.00    0.00      57/62          mk_none [213]
-----------------------------------------------
                0.00    0.00     286/286         symbol_to_bound_var [145]
[174]    0.0    0.00    0.00     286         mk_bound_var [174]
                0.00    0.00     572/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00       2/87          match_clauses_to_name_free <cycle 2> [140]
                0.00    0.00      85/87          exp_to_name_free_exp <cycle 2> [118]
[175]    0.0    0.00    0.00      87         extend_context [175]
                0.00    0.00      87/140600067     cons [14]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [118]
[176]    0.0    0.00    0.00      85         mk_lambda [176]
                0.00    0.00      85/140600224     mk_pair_data [24]
-----------------------------------------------
                0.00    0.00      63/63          define_to_lambda <cycle 4> [123]
[177]    0.0    0.00    0.00      63         caadr [177]
                0.00    0.00     126/519808999     car [12]
                0.00    0.00      63/710018448     cdr [13]
-----------------------------------------------
                                  49             expand_cond_clauses <cycle 4> [168]
[178]    0.0    0.00    0.00      49         sequence_to_exp <cycle 4> [178]
                0.00    0.00      49/18455118     is_last_exp [55]
                0.00    0.00      49/18455118     first_exp [60]
                                  49             xlat <cycle 4> [70]
-----------------------------------------------
                0.00    0.00     153/153         init_primitive_procedures [112]
[179]    0.0    0.00    0.00     153         mk_primitive_procedure [179]
                0.00    0.00     306/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00      34/34          apply_primitive_procedure <cycle 1> [8]
[180]    0.0    0.00    0.00      34         _IS_NIL_procedure_ [180]
                0.00    0.00      34/55365342     length [36]
                0.00    0.00      34/519808999     car [12]
                0.00    0.00      34/477160054     assert_throw [18]
                0.00    0.00      34/33385441     mk_boolean [88]
-----------------------------------------------
                0.00    0.00      64/64          exp_to_name_free_exp <cycle 2> [118]
[181]    0.0    0.00    0.00      64         sexp_definition_value [181]
                0.00    0.00     128/710018448     cdr [13]
                0.00    0.00      64/519808999     car [12]
-----------------------------------------------
                0.00    0.00      63/63          define_to_lambda <cycle 4> [123]
[182]    0.0    0.00    0.00      63         cdadr [182]
                0.00    0.00     126/710018448     cdr [13]
                0.00    0.00      63/519808999     car [12]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [118]
[183]    0.0    0.00    0.00      85         lambda_sexp_parameters [183]
                0.00    0.00      85/519808999     car [12]
                0.00    0.00      85/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00      16/16          pattern_match [131]
[184]    0.0    0.00    0.00      16         add_var_if_consistent [184]
                0.00    0.00      32/140600067     cons [14]
                0.00    0.00      16/16          find [211]
-----------------------------------------------
                0.00    0.00      64/64          exp_to_name_free_exp <cycle 2> [118]
[185]    0.0    0.00    0.00      64         mk_definition [185]
                0.00    0.00      64/140600224     mk_pair_data [24]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [118]
[186]    0.0    0.00    0.00      57         if_sexp_consequent [186]
                0.00    0.00     114/710018448     cdr [13]
                0.00    0.00      57/519808999     car [12]
-----------------------------------------------
                0.00    0.00      33/131         expand_cond_clauses <cycle 4> [168]
                0.00    0.00      98/131         is_cond_else_clause [195]
[187]    0.0    0.00    0.00     131         cond_predicate [187]
                0.00    0.00     131/519808999     car [12]
-----------------------------------------------
                0.00    0.00       9/73          scan_internal_defs [157]
                0.00    0.00      64/73          exp_to_name_free_exp <cycle 2> [118]
[188]    0.0    0.00    0.00      73         sexp_definition_variable [188]
                0.00    0.00      73/519808999     car [12]
                0.00    0.00      73/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00      32/32          it_bin_pred [21]
[189]    0.0    0.00    0.00      32         is_number_lt [189]
                0.00    0.00      64/477160054     assert_throw [18]
                0.00    0.00      64/122135684     is_number [43]
                0.00    0.00      32/61067842     is_atleast_one [50]
-----------------------------------------------
                0.00    0.00       3/70          named_let_to_letrec <cycle 4> [138]
                0.00    0.00       4/70          letrec_to_let <cycle 4> [90]
                0.00    0.00       4/70          case_key [240]
                0.00    0.00       5/70          unquote_value [233]
                0.00    0.00      16/70          let_to_combination <cycle 4> [164]
                0.00    0.00      38/70          is_named_let [108]
[190]    0.0    0.00    0.00      70         cadr [190]
                0.00    0.00      70/519808999     car [12]
                0.00    0.00      70/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/87          letrec_to_let <cycle 4> [90]
                0.00    0.00       4/87          case_clauses [243]
                0.00    0.00      16/87          let_to_combination <cycle 4> [164]
                0.00    0.00      63/87          define_to_lambda <cycle 4> [123]
[191]    0.0    0.00    0.00      87         cddr [191]
                0.00    0.00     174/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [118]
[192]    0.0    0.00    0.00      85         lambda_sexp_body [192]
                0.00    0.00     170/710018448     cdr [13]
-----------------------------------------------
                                  16             define_scan [193]
                0.00    0.00       8/8           define_variable [124]
[193]    0.0    0.00    0.00       8+16      define_scan [193]
                0.00    0.00       8/8           add_binding_to_frame [205]
                0.00    0.00      32/519808999     car [12]
                0.00    0.00      32/710018448     cdr [13]
                                  16             define_scan [193]
-----------------------------------------------
                0.00    0.00      16/16          let_to_combination <cycle 4> [164]
[194]    0.0    0.00    0.00      16         mk_sexp_lambda [194]
                0.00    0.00      32/140600067     cons [14]
-----------------------------------------------
                0.00    0.00      49/49          expand_cond_clauses <cycle 4> [168]
[195]    0.0    0.00    0.00      49         is_cond_else_clause [195]
                0.00    0.00      98/131         cond_predicate [187]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [118]
[196]    0.0    0.00    0.00      57         if_sexp_predicate [196]
                0.00    0.00      57/519808999     car [12]
                0.00    0.00      57/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       8/8           apply_primitive_procedure <cycle 1> [8]
[197]    0.0    0.00    0.00       8         _reverse_procedure_ [197]
                0.00    0.00       8/79523378     reverse [11]
                0.00    0.00       8/55365342     length [36]
                0.00    0.00       8/519808999     car [12]
                0.00    0.00       8/477160054     assert_throw [18]
-----------------------------------------------
                0.00    0.00      85/85          exp_to_name_free_exp <cycle 2> [118]
[198]    0.0    0.00    0.00      85         add_defs_to_context [198]
                0.00    0.00       9/9           add_definition_to_context [202]
                0.00    0.00       9/519808999     car [12]
                0.00    0.00       9/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00      56/56          quasiquote_to_list [127]
[199]    0.0    0.00    0.00      56         is_unquote [199]
                0.00    0.00      56/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00      14/14          apply_primitive_procedure <cycle 1> [8]
[200]    0.0    0.00    0.00      14         _car_procedure_ [200]
                0.00    0.00      14/55365342     length [36]
                0.00    0.00      28/519808999     car [12]
                0.00    0.00      14/477160054     assert_throw [18]
-----------------------------------------------
                                 107             is_improper_list [201]
                0.00    0.00      76/76          mk_procedure [171]
[201]    0.0    0.00    0.00      76+107     is_improper_list [201]
                0.00    0.00     107/710018448     cdr [13]
                                 107             is_improper_list [201]
-----------------------------------------------
                0.00    0.00       9/9           add_defs_to_context [198]
[202]    0.0    0.00    0.00       9         add_definition_to_context [202]
                0.00    0.00       9/140600067     cons [14]
                0.00    0.00       9/9           symbol_exist_in_improper_list [217]
                0.00    0.00       9/519808999     car [12]
                0.00    0.00       9/11          set_car [234]
-----------------------------------------------
                                   2             inner_or_to_if <cycle 4> [203]
                                   2             or_to_if <cycle 4> [262]
[203]    0.0    0.00    0.00       2+2       inner_or_to_if <cycle 4> [203]
                0.00    0.00       4/37          mk_sexp_if [170]
                0.00    0.00       4/519808999     car [12]
                0.00    0.00       6/710018448     cdr [13]
                0.00    0.00       2/33385441     mk_boolean [88]
                                   4             xlat <cycle 4> [70]
                                   2             inner_or_to_if <cycle 4> [203]
-----------------------------------------------
                0.00    0.00      57/57          exp_to_name_free_exp <cycle 2> [118]
[204]    0.0    0.00    0.00      57         mk_if [204]
                0.00    0.00     114/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00       8/8           define_scan [193]
[205]    0.0    0.00    0.00       8         add_binding_to_frame [205]
                0.00    0.00      16/140600067     cons [14]
-----------------------------------------------
                0.00    0.00      33/33          quasiquote_to_list [127]
[206]    0.0    0.00    0.00      33         is_unqoute_splicing [206]
                0.00    0.00      33/25832       is_tagged_list [137]
-----------------------------------------------
                0.00    0.00       6/6           abbreviation <cycle 3> [126]
[207]    0.0    0.00    0.00       6         mk_sexp_quoted [207]
                0.00    0.00      12/140600067     cons [14]
                0.00    0.00       6/232867458     nil [40]
-----------------------------------------------
                0.00    0.00       8/8           apply_primitive_procedure <cycle 1> [8]
[208]    0.0    0.00    0.00       8         _cdr_procedure_ [208]
                0.00    0.00       8/55365342     length [36]
                0.00    0.00       8/519808999     car [12]
                0.00    0.00       8/477160054     assert_throw [18]
                0.00    0.00       8/710018448     cdr [13]
-----------------------------------------------
                                   6             apply_primitive_procedure <cycle 1> [8]
[209]    0.0    0.00    0.00       6         _data_eval_procedure_ <cycle 1> [209]
                0.00    0.00       6/55365342     length [36]
                0.00    0.00      12/519808999     car [12]
                0.00    0.00       6/477160054     assert_throw [18]
                0.00    0.00       6/710018448     cdr [13]
                                   6             data_eval <cycle 1> [93]
-----------------------------------------------
                0.00    0.00       4/4           fold_right [31]
[210]    0.0    0.00    0.00       4         string_append [210]
                0.00    0.00       8/8           string_length [227]
                0.00    0.00       8/79534425     as_integer [38]
                0.00    0.00       8/477160054     assert_throw [18]
                0.00    0.00       4/25          mk_string_type [215]
                0.00    0.00       8/19          is_string [280]
-----------------------------------------------
                                   8             find [211]
                0.00    0.00      16/16          add_var_if_consistent [184]
[211]    0.0    0.00    0.00      16+8       find [211]
                0.00    0.00      16/519808999     car [12]
                0.00    0.00      16/710018448     cdr [13]
                0.00    0.00      16/232867458     nil [40]
                                   8             find [211]
-----------------------------------------------
                0.00    0.00      49/49          expand_cond_clauses <cycle 4> [168]
[212]    0.0    0.00    0.00      49         cond_actions [212]
                0.00    0.00      49/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       1/62          _display_procedure_ [236]
                0.00    0.00       4/62          hairy_eval <cycle 1> [4]
                0.00    0.00      57/62          if_sexp_alternative [173]
[213]    0.0    0.00    0.00      62         mk_none [213]
                0.00    0.00      62/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00      31/31          decimal [94]
[214]    0.0    0.00    0.00      31         mk_number [214]
                0.00    0.00      31/27683215     mk_number_from_int [58]
-----------------------------------------------
                0.00    0.00       4/25          string_append [210]
                0.00    0.00      21/25          mk_string_with_length [71]
[215]    0.0    0.00    0.00      25         mk_string_type [215]
                0.00    0.00      50/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00       4/4           apply_primitive_procedure <cycle 1> [8]
[216]    0.0    0.00    0.00       4         _caar_procedure_ [216]
                0.00    0.00       4/55365342     length [36]
                0.00    0.00       4/4           caar [235]
                0.00    0.00       4/519808999     car [12]
                0.00    0.00       4/477160054     assert_throw [18]
-----------------------------------------------
                                   9             symbol_exist_in_improper_list [217]
                0.00    0.00       9/9           add_definition_to_context [202]
[217]    0.0    0.00    0.00       9+9       symbol_exist_in_improper_list [217]
                0.00    0.00      18/519808999     car [12]
                0.00    0.00       9/710018448     cdr [13]
                                   9             symbol_exist_in_improper_list [217]
-----------------------------------------------
                0.00    0.00       4/4           apply_primitive_procedure <cycle 1> [8]
[218]    0.0    0.00    0.00       4         _cdar_procedure_ [218]
                0.00    0.00       4/55365342     length [36]
                0.00    0.00       4/4           cdar [238]
                0.00    0.00       4/519808999     car [12]
                0.00    0.00       4/477160054     assert_throw [18]
-----------------------------------------------
                0.00    0.00       5/42          mk_begin [252]
                0.00    0.00      37/42          mk_quoted [222]
[219]    0.0    0.00    0.00      42         mk_cell_data [219]
                0.00    0.00      42/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00       4/20          inner_construct_case_clauses [136]
                0.00    0.00      16/20          is_else_clause [223]
[220]    0.0    0.00    0.00      20         case_clause_datum [220]
                0.00    0.00      20/519808999     car [12]
-----------------------------------------------
                0.00    0.00       4/4           mk_hash_table [102]
[221]    0.0    0.00    0.00       4         mk_vector [221]
                0.00    0.00       4/4           _mk_vector [229]
                0.00    0.00       4/79534425     as_integer [38]
                0.00    0.00       4/477160054     assert_throw [18]
                0.00    0.00       4/66          is_integer [275]
-----------------------------------------------
                0.00    0.00      17/37          exp_to_name_free_exp <cycle 2> [118]
                0.00    0.00      20/37          xlat <cycle 4> [70]
[222]    0.0    0.00    0.00      37         mk_quoted [222]
                0.00    0.00      37/42          mk_cell_data [219]
-----------------------------------------------
                0.00    0.00       8/8           inner_construct_case_clauses [136]
[223]    0.0    0.00    0.00       8         is_else_clause [223]
                0.00    0.00      16/20          case_clause_datum [220]
-----------------------------------------------
                0.00    0.00      10/10          script_mode [23]
[224]    0.0    0.00    0.00      10         is_char_equal [224]
                0.00    0.00      20/477160054     assert_throw [18]
                0.00    0.00      20/20          is_char [279]
-----------------------------------------------
                0.00    0.00       9/9           script_mode [23]
[225]    0.0    0.00    0.00       9         read_char_from_port [225]
                0.00    0.00       9/477160054     assert_throw [18]
                0.00    0.00       9/33385423     is_true [69]
                0.00    0.00       9/13          is_input_port [247]
                0.00    0.00       9/10          _read_char_from_port [471]
-----------------------------------------------
                0.00    0.00       4/4           exp_to_name_free_exp <cycle 2> [118]
[226]    0.0    0.00    0.00       4         mk_apply [226]
                0.00    0.00       4/55365342     length [36]
                0.00    0.00       8/318114044     mloc [32]
-----------------------------------------------
                0.00    0.00       8/8           string_append [210]
[227]    0.0    0.00    0.00       8         string_length [227]
                0.00    0.00       8/27683215     mk_number_from_int [58]
                0.00    0.00       8/477160054     assert_throw [18]
                0.00    0.00       8/19          is_string [280]
-----------------------------------------------
                0.00    0.00       6/6           exp_to_name_free_exp <cycle 2> [118]
[228]    0.0    0.00    0.00       6         mk_assignment [228]
                0.00    0.00       6/140600224     mk_pair_data [24]
-----------------------------------------------
                0.00    0.00       4/4           mk_vector [221]
[229]    0.0    0.00    0.00       4         _mk_vector [229]
                0.00    0.00      12/318114044     mloc [32]
                0.00    0.00       4/79534425     as_integer [38]
-----------------------------------------------
                0.00    0.00      16/16          hairy_eval <cycle 1> [4]
[230]    0.0    0.00    0.00      16         rest_exps [230]
                0.00    0.00      16/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00      16/16          cond_to_if <cycle 4> [232]
[231]    0.0    0.00    0.00      16         cond_clauses [231]
                0.00    0.00      16/710018448     cdr [13]
-----------------------------------------------
                                  16             xlat <cycle 4> [70]
[232]    0.0    0.00    0.00      16         cond_to_if <cycle 4> [232]
                0.00    0.00      16/16          cond_clauses [231]
                                  16             expand_cond_clauses <cycle 4> [168]
-----------------------------------------------
                0.00    0.00       5/5           quasiquote_to_list [127]
[233]    0.0    0.00    0.00       5         unquote_value [233]
                0.00    0.00       5/70          cadr [190]
-----------------------------------------------
                0.00    0.00       2/11          set_var [259]
                0.00    0.00       9/11          add_definition_to_context [202]
[234]    0.0    0.00    0.00      11         set_car [234]
                0.00    0.00      11/477160054     assert_throw [18]
-----------------------------------------------
                0.00    0.00       4/4           _caar_procedure_ [216]
[235]    0.0    0.00    0.00       4         caar [235]
                0.00    0.00       8/519808999     car [12]
-----------------------------------------------
                0.00    0.00       1/1           apply_primitive_procedure <cycle 1> [8]
[236]    0.0    0.00    0.00       1         _display_procedure_ [236]
                0.00    0.00       1/55365342     length [36]
                0.00    0.00       1/1           display [253]
                0.00    0.00       1/519808999     car [12]
                0.00    0.00       1/477160054     assert_throw [18]
                0.00    0.00       1/62          mk_none [213]
-----------------------------------------------
                0.00    0.00       3/3           named_let_to_letrec <cycle 4> [138]
[237]    0.0    0.00    0.00       3         caddr [237]
                0.00    0.00       6/710018448     cdr [13]
                0.00    0.00       3/519808999     car [12]
-----------------------------------------------
                0.00    0.00       4/4           _cdar_procedure_ [218]
[238]    0.0    0.00    0.00       4         cdar [238]
                0.00    0.00       4/519808999     car [12]
                0.00    0.00       4/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/4           exp_to_name_free_exp <cycle 2> [118]
[239]    0.0    0.00    0.00       4         sexp_apply_procedure [239]
                0.00    0.00       4/519808999     car [12]
                0.00    0.00       4/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/4           case_to_cond <cycle 4> [132]
[240]    0.0    0.00    0.00       4         case_key [240]
                0.00    0.00       4/70          cadr [190]
-----------------------------------------------
                0.00    0.00       3/3           named_let_to_letrec <cycle 4> [138]
[241]    0.0    0.00    0.00       3         cdddr [241]
                0.00    0.00       9/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/4           exp_to_name_free_exp <cycle 2> [118]
[242]    0.0    0.00    0.00       4         sexp_apply_arguments [242]
                0.00    0.00       8/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/4           case_to_cond <cycle 4> [132]
[243]    0.0    0.00    0.00       4         case_clauses [243]
                0.00    0.00       4/87          cddr [191]
-----------------------------------------------
                                   7             improper_list_length [244]
                0.00    0.00      10/10          mk_procedure [171]
[244]    0.0    0.00    0.00      10+7       improper_list_length [244]
                0.00    0.00       7/710018448     cdr [13]
                                   7             improper_list_length [244]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [118]
[245]    0.0    0.00    0.00       2         mk_match [245]
                0.00    0.00       2/140600224     mk_pair_data [24]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[246]    0.0    0.00    0.00       1         get_global_env [246]
                0.00    0.00       1/18455054     mk_env [51]
                0.00    0.00       3/232867458     nil [40]
-----------------------------------------------
                0.00    0.00       1/13          peek_char_from_port [258]
                0.00    0.00       3/13          read_from_port [122]
                0.00    0.00       9/13          read_char_from_port [225]
[247]    0.0    0.00    0.00      13         is_input_port [247]
                0.00    0.00      13/33385441     mk_boolean [88]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [118]
[248]    0.0    0.00    0.00       2         sexp_match_key [248]
                0.00    0.00       2/519808999     car [12]
                0.00    0.00       2/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       2/2           exp_to_name_free_exp <cycle 2> [118]
[249]    0.0    0.00    0.00       2         sexp_match_clauses [249]
                0.00    0.00       4/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/4           inner_construct_case_clauses [136]
[250]    0.0    0.00    0.00       4         case_clause_exp [250]
                0.00    0.00       4/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       4/4           inner_construct_case_clauses [136]
[251]    0.0    0.00    0.00       4         is_last_clause [251]
                0.00    0.00       4/710018448     cdr [13]
-----------------------------------------------
                0.00    0.00       2/5           exp_to_name_free_exp <cycle 2> [118]
                0.00    0.00       3/5           match_clauses_to_name_free <cycle 2> [140]
[252]    0.0    0.00    0.00       5         mk_begin [252]
                0.00    0.00       5/42          mk_cell_data [219]
-----------------------------------------------
                0.00    0.00       1/1           _display_procedure_ [236]
[253]    0.0    0.00    0.00       1         display [253]
                0.00    0.00       1/1           display_on_file [254]
-----------------------------------------------
                0.00    0.00       1/1           display [253]
[254]    0.0    0.00    0.00       1         display_on_file [254]
                0.00    0.00       1/1           display_inside_list [255]
                0.00    0.00       1/79533812     is_vector [57]
                0.00    0.00       1/1           is_none [282]
-----------------------------------------------
                0.00    0.00       1/1           display_on_file [254]
[255]    0.0    0.00    0.00       1         display_inside_list [255]
                0.00    0.00       1/1           display_number [256]
-----------------------------------------------
                0.00    0.00       1/1           display_inside_list [255]
[256]    0.0    0.00    0.00       1         display_number [256]
                0.00    0.00       1/79534425     as_integer [38]
                0.00    0.00       1/79534488     is_real [47]
-----------------------------------------------
                0.00    0.00       1/1           script_mode [23]
[257]    0.0    0.00    0.00       1         open_input_file [257]
                0.00    0.00       1/1           mk_port [264]
                0.00    0.00       1/477160054     assert_throw [18]
                0.00    0.00       1/19          is_string [280]
-----------------------------------------------
                0.00    0.00       1/1           script_mode [23]
[258]    0.0    0.00    0.00       1         peek_char_from_port [258]
                0.00    0.00       1/477160054     assert_throw [18]
                0.00    0.00       1/33385423     is_true [69]
                0.00    0.00       1/13          is_input_port [247]
                0.00    0.00       1/1           peek_char_from_file [283]
-----------------------------------------------
                0.00    0.00       2/2           set_variable_value [260]
[259]    0.0    0.00    0.00       2         set_var [259]
                0.00    0.00       2/11          set_car [234]
-----------------------------------------------
                0.00    0.00       2/2           hairy_eval <cycle 1> [4]
